CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
794090708,12/30/2015,00:01:00,12/30/2015,01:00:00,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE - APT. HOUSE,,,995129,160273,40.606590223,-73.960821735,"(40.606590223, -73.960821735)"
258055052,12/30/2015,00:01:00,12/30/2015,00:15:00,12/30/2015,365,ADMINISTRATIVE CODE,878,"ADM.CODE,UNCLASSIFIED MISDEMEA",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE-HOUSE,,,1022134,187737,40.681898609,-73.863411621,"(40.681898609, -73.863411621)"
714294787,12/30/2015,00:01:00,,,12/30/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,10,INSIDE,RESIDENCE - PUBLIC HOUSING,,,982670,209908,40.742833658,-74.005703308,"(40.742833658, -74.005703308)"
346059308,12/30/2015,00:01:00,12/30/2015,01:00:00,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,,RESIDENCE - APT. HOUSE,,,1020424,266751,40.898777619,-73.869151438,"(40.898777619, -73.869151438)"
433222434,12/30/2015,00:01:00,12/30/2015,22:40:00,12/30/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1002662,249660,40.85192304,-73.933447777,"(40.85192304, -73.933447777)"
192991932,12/30/2015,00:00:00,12/30/2015,00:40:00,12/30/2015,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1018610,207312,40.735641685,-73.876017408,"(40.735641685, -73.876017408)"
253888549,12/30/2015,00:00:00,12/30/2015,02:30:00,12/30/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.679980738,-73.776233907,"(40.679980738, -73.776233907)"
691041179,12/29/2015,23:57:00,,,12/30/2015,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1001753,237350,40.818137497,-73.936765648,"(40.818137497, -73.936765648)"
212108652,12/29/2015,23:55:00,12/29/2015,23:55:00,12/30/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,,,1020649,254200,40.864328139,-73.868405762,"(40.864328139, -73.868405762)"
803060742,12/29/2015,23:55:00,,,12/30/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1008633,247789,40.846773229,-73.911871277,"(40.846773229, -73.911871277)"
647916786,12/29/2015,23:50:00,12/30/2015,00:11:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,GROCERY/BODEGA,,,986034,216057,40.759711074,-73.99356177,"(40.759711074, -73.99356177)"
862607651,12/29/2015,23:50:00,12/30/2015,01:10:00,12/30/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1015456,235133,40.812014678,-73.887269045,"(40.812014678, -73.887269045)"
110886413,12/29/2015,23:45:00,12/30/2015,00:00:00,12/30/2015,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1000008,177761,40.654583754,-73.943209646,"(40.654583754, -73.943209646)"
961353102,12/29/2015,23:45:00,12/30/2015,00:56:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1053650,158969,40.602745951,-73.750077865,"(40.602745951, -73.750077865)"
111400996,12/29/2015,23:45:00,12/29/2015,23:59:00,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,19,,TRANSIT - NYC SUBWAY,,,997839,225593,40.785874639,-73.950930153,"(40.785874639, -73.950930153)"
471880508,12/29/2015,23:45:00,12/29/2015,23:55:00,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,INSIDE,RESIDENCE-HOUSE,,,1035479,196387,40.705573635,-73.815230896,"(40.705573635, -73.815230896)"
230943182,12/29/2015,23:45:00,12/29/2015,23:50:00,12/30/2015,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,,STREET,,,987578,185225,40.675084176,-73.988003654,"(40.675084176, -73.988003654)"
598891485,12/29/2015,23:40:00,12/29/2015,23:50:00,12/30/2015,340,FRAUDS,707,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,998235,173191,40.642043072,-73.949609007,"(40.642043072, -73.949609007)"
673000205,12/29/2015,23:40:00,12/29/2015,23:45:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,78,,STREET,,,991116,188989,40.685413468,-73.975244957,"(40.685413468, -73.975244957)"
142286659,12/29/2015,23:40:00,12/29/2015,23:45:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,OPPOSITE OF,STREET,,,987790,185560,40.676003594,-73.987239195,"(40.676003594, -73.987239195)"
459745679,12/29/2015,23:38:00,12/29/2015,23:45:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,FRONT OF,RESIDENCE - APT. HOUSE,,,1009538,248890,40.849792603,-73.908596086,"(40.849792603, -73.908596086)"
538549788,12/29/2015,23:30:00,12/29/2015,23:35:00,12/30/2015,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1006160,180446,40.661940404,-73.921029137,"(40.661940404, -73.921029137)"
710677237,12/29/2015,23:30:00,12/29/2015,23:38:00,12/30/2015,126,MISCELLANEOUS PENAL LAW,760,"BRIBERY,PUBLIC ADMINISTRATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1021302,213563,40.752788232,-73.86626922,"(40.752788232, -73.86626922)"
988094819,12/29/2015,23:30:00,,,12/30/2015,109,GRAND LARCENY,417,"LARCENY,GRAND FROM PERSON,PURS",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,1049398,190382,40.688999833,-73.765086743,"(40.688999833, -73.765086743)"
261793352,12/29/2015,23:30:00,12/30/2015,00:01:00,12/30/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1019287,258522,40.876196208,-73.873307284,"(40.876196208, -73.873307284)"
306808136,12/29/2015,23:25:00,,,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,FRONT OF,COMMERCIAL BUILDING,,,986892,200740,40.717669485,-73.990470673,"(40.717669485, -73.990470673)"
803765934,12/29/2015,23:25:00,12/29/2015,23:30:00,12/30/2015,109,GRAND LARCENY,406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,,STREET,,,988913,214759,40.756147345,-73.983170385,"(40.756147345, -73.983170385)"
725897447,12/29/2015,23:20:00,12/29/2015,23:30:00,12/30/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,,OTHER,,,1021446,216696,40.761386905,-73.865732147,"(40.761386905, -73.865732147)"
711826561,12/29/2015,23:15:00,12/29/2015,23:32:00,12/30/2015,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,REAR OF,RESIDENCE - PUBLIC HOUSING,,,1000866,226632,40.788721243,-73.939996774,"(40.788721243, -73.939996774)"
563295990,12/29/2015,23:15:00,12/29/2015,23:15:00,12/30/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE-HOUSE,,,1029454,188576,40.684167115,-73.837013969,"(40.684167115, -73.837013969)"
650368487,12/29/2015,23:15:00,,,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,985897,148507,40.574301425,-73.994072789,"(40.574301425, -73.994072789)"
264746091,12/29/2015,23:15:00,12/30/2015,08:00:00,12/30/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,,STREET,,,1008653,257371,40.873072875,-73.911764104,"(40.873072875, -73.911764104)"
512629948,12/29/2015,23:10:00,12/29/2015,23:24:00,12/30/2015,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,OTHER,,,1019342,213254,40.751948102,-73.873345074,"(40.751948102, -73.873345074)"
458642551,12/29/2015,23:00:00,12/30/2015,00:17:00,12/30/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,BAR/NIGHT CLUB,,,983664,206524,40.733545537,-74.002115894,"(40.733545537, -74.002115894)"
634701344,12/29/2015,23:00:00,12/29/2015,23:10:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,INSIDE,CANDY STORE,,,1014893,243108,40.833905751,-73.889266474,"(40.833905751, -73.889266474)"
845932881,12/29/2015,23:00:00,12/30/2015,12:30:00,12/30/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,STREET,,,1038097,187048,40.679924753,-73.805863086,"(40.679924753, -73.805863086)"
592289863,12/29/2015,23:00:00,12/30/2015,06:30:00,12/30/2015,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1000530,214434,40.755241546,-73.941239704,"(40.755241546, -73.941239704)"
891935713,12/29/2015,23:00:00,,,12/30/2015,109,GRAND LARCENY,416,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,BAR/NIGHT CLUB,,,981783,208203,40.738153653,-74.008903662,"(40.738153653, -74.008903662)"
410290805,12/29/2015,23:00:00,12/30/2015,11:30:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1014260,251198,40.856112588,-73.891517748,"(40.856112588, -73.891517748)"
628936915,12/29/2015,23:00:00,12/29/2015,23:45:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE - APT. HOUSE,,,1013429,194814,40.701356306,-73.894766596,"(40.701356306, -73.894766596)"
451596773,12/29/2015,23:00:00,12/30/2015,13:40:00,12/30/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1011178,243438,40.834823614,-73.902690079,"(40.834823614, -73.902690079)"
836214864,12/29/2015,23:00:00,12/30/2015,14:00:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,FRONT OF,STREET,,,1028121,251461,40.856776449,-73.841409732,"(40.856776449, -73.841409732)"
905789710,12/29/2015,22:58:00,12/29/2015,23:27:00,12/30/2015,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,DRUG STORE,,,1003833,169967,40.633183272,-73.929446983,"(40.633183272, -73.929446983)"
677608371,12/29/2015,22:58:00,12/29/2015,23:27:00,12/30/2015,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,DRUG STORE,,,1003833,169967,40.633183272,-73.929446983,"(40.633183272, -73.929446983)"
140073167,12/29/2015,22:55:00,12/29/2015,23:15:00,12/30/2015,678,MISCELLANEOUS PENAL LAW,566,"MARIJUANA, POSSESSION",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,"UNITY PLAZA (SITES 17,24,25A)",1013031,182526,40.667629873,-73.896254478,"(40.667629873, -73.896254478)"
465635538,12/29/2015,22:50:00,,,12/30/2015,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,REAR OF,RESIDENCE-HOUSE,,,1041985,184410,40.672659552,-73.791868056,"(40.672659552, -73.791868056)"
847861683,12/29/2015,22:45:00,12/30/2015,20:00:00,12/30/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,983650,149495,40.577013424,-74.002161326,"(40.577013424, -74.002161326)"
747470448,12/29/2015,22:43:00,12/29/2015,22:53:00,12/30/2015,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,RESIDENCE - APT. HOUSE,,,1010327,253958,40.863700447,-73.905724473,"(40.863700447, -73.905724473)"
707500348,12/29/2015,22:40:00,12/29/2015,22:45:00,12/30/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,988757,216332,40.76046491,-73.983732411,"(40.76046491, -73.983732411)"
951202072,12/29/2015,22:32:00,,,12/30/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1011751,250275,40.853587401,-73.900591356,"(40.853587401, -73.900591356)"
706886067,12/29/2015,22:30:00,,,12/30/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1006247,216075,40.759733297,-73.920599155,"(40.759733297, -73.920599155)"
726760363,12/29/2015,22:30:00,12/30/2015,03:00:00,12/30/2015,107,BURGLARY,233,"BURGLARY,TRUCK NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,,STREET,,,1034300,182841,40.668399789,-73.819583875,"(40.668399789, -73.819583875)"
187222003,12/29/2015,22:30:00,12/30/2015,09:00:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,991079,175563,40.648562108,-73.975391964,"(40.648562108, -73.975391964)"
418142717,12/29/2015,22:30:00,12/30/2015,15:00:00,12/30/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,,STREET,,,989492,165555,40.621093352,-73.981118765,"(40.621093352, -73.981118765)"
908561307,12/29/2015,22:30:00,12/30/2015,08:40:00,12/30/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,OPPOSITE OF,STREET,,,987506,167462,40.626328621,-73.988271793,"(40.626328621, -73.988271793)"
893219713,12/29/2015,22:20:00,12/29/2015,22:28:00,12/30/2015,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1011749,270713,40.909683325,-73.900514683,"(40.909683325, -73.900514683)"
978081978,12/29/2015,22:20:00,12/29/2015,22:26:00,12/30/2015,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,7,,STREET,,,989107,200970,40.718299841,-73.982480096,"(40.718299841, -73.982480096)"
619386434,12/29/2015,22:20:00,12/29/2015,22:40:00,12/30/2015,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE - APT. HOUSE,,,1009725,197949,40.709972577,-73.908113302,"(40.709972577, -73.908113302)"
747468259,12/29/2015,22:06:00,12/29/2015,22:08:00,12/30/2015,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,,STREET,,,995387,178144,40.655642023,-73.959863084,"(40.655642023, -73.959863084)"
288447498,12/29/2015,22:00:00,12/30/2015,07:30:00,12/30/2015,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESTAURANT/DINER,,,995935,184299,40.672535429,-73.957877396,"(40.672535429, -73.957877396)"
903275998,12/29/2015,22:00:00,12/30/2015,07:50:00,12/30/2015,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,,STREET,,,999215,152451,40.585114451,-73.946123715,"(40.585114451, -73.946123715)"
790546123,12/29/2015,22:00:00,12/30/2015,06:00:00,12/30/2015,107,BURGLARY,233,"BURGLARY,TRUCK NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,OPPOSITE OF,STREET,,,1009418,232567,40.804990985,-73.909091064,"(40.804990985, -73.909091064)"
294347437,12/29/2015,22:00:00,12/30/2015,09:00:00,12/30/2015,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,1046804,184122,40.67183632,-73.774498415,"(40.67183632, -73.774498415)"
783431171,12/29/2015,22:00:00,12/30/2015,07:00:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,9,INSIDE,RESIDENCE - PUBLIC HOUSING,,,991103,202254,40.721822791,-73.975278333,"(40.721822791, -73.975278333)"
975031640,12/29/2015,22:00:00,12/30/2015,08:00:00,12/30/2015,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,FRONT OF,STREET,,,982924,205699,40.731281034,-74.004785849,"(40.731281034, -74.004785849)"
400462406,12/29/2015,22:00:00,12/30/2015,01:00:00,12/30/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1026452,245524,40.840489294,-73.847480448,"(40.840489294, -73.847480448)"
387214851,12/29/2015,22:00:00,12/30/2015,12:00:00,12/30/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,,STREET,,,1009886,250359,40.853823567,-73.907332598,"(40.853823567, -73.907332598)"
711092167,12/29/2015,22:00:00,12/30/2015,13:00:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE-HOUSE,,,1009553,264312,40.892121215,-73.908483631,"(40.892121215, -73.908483631)"
315609997,12/29/2015,22:00:00,12/29/2015,22:30:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1020213,211329,40.746660967,-73.870211702,"(40.746660967, -73.870211702)"
879385318,12/29/2015,21:45:00,12/29/2015,21:55:00,12/30/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,INSIDE,CHAIN STORE,,,1015924,244102,40.836630355,-73.885536048,"(40.836630355, -73.885536048)"
681800546,12/29/2015,21:30:00,12/30/2015,08:50:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,986216,182395,40.667316866,-73.992914632,"(40.667316866, -73.992914632)"
201080871,12/29/2015,21:25:00,12/30/2015,09:15:00,12/30/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,980501,175672,40.648863128,-74.013511671,"(40.648863128, -74.013511671)"
153044206,12/29/2015,21:15:00,12/29/2015,21:30:00,12/30/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,DEPARTMENT STORE,,,1033597,255731,40.868467378,-73.821582846,"(40.868467378, -73.821582846)"
715266866,12/29/2015,21:00:00,,,12/30/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1007652,244800,40.838571955,-73.915427441,"(40.838571955, -73.915427441)"
218137717,12/29/2015,21:00:00,12/30/2015,09:30:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,OPPOSITE OF,STREET,,,1009086,185715,40.676394905,-73.910463272,"(40.676394905, -73.910463272)"
743161462,12/29/2015,21:00:00,,,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1013962,187496,40.681268322,-73.892876594,"(40.681268322, -73.892876594)"
511427335,12/29/2015,21:00:00,12/30/2015,07:20:00,12/30/2015,107,BURGLARY,243,"BURGLARY,UNCLASSIFIED,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,BAR/NIGHT CLUB,,,1004980,253368,40.86209525,-73.925057462,"(40.86209525, -73.925057462)"
132696939,12/29/2015,21:00:00,12/30/2015,09:00:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,STREET,,,1003585,251293,40.856403165,-73.930106709,"(40.856403165, -73.930106709)"
425896982,12/29/2015,21:00:00,12/30/2015,05:50:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,998386,241200,40.828710685,-73.948922019,"(40.828710685, -73.948922019)"
631503765,12/29/2015,21:00:00,12/29/2015,22:00:00,12/30/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,989442,218043,40.765160789,-73.981258427,"(40.765160789, -73.981258427)"
601725323,12/29/2015,20:55:00,12/29/2015,20:55:00,12/30/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,DEPT OF CORRECTIONS,BROOKLYN,84,INSIDE,OTHER,,,1016268,227533,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
